Date,TTE.PA,MC.PA,SAN.PA,BNP.PA,AIR.PA,AAPL,MSFT,NVDA,^STOXX50E
2024-05-13,60.730560302734375,745.0282592773438,84.09700012207031,59.22266387939453,151.6845245361328,184.68020629882807,406.5852966308594,90.24284362792967,5078.9599609375
2024-05-14,60.350711822509766,753.8817138671875,83.17176055908203,59.131717681884766,152.39512634277344,185.82032775878903,409.3763427734375,91.19818878173828,5080.2900390625
2024-05-15,59.59986114501953,751.1209106445312,82.14674377441406,59.321876525878906,153.64349365234375,188.09068298339844,416.5338439941406,94.4665298461914,5100.89990234375
2024-05-16,58.70767974853516,748.2649536132812,81.8564682006836,59.20613098144531,152.64480590820312,188.2096405029297,414.4761657714844,94.19600677490234,5072.4501953125
2024-05-17,59.14052581787109,745.599365234375,80.88587951660156,59.78487396240234,152.64480590820312,188.2393798828125,413.7082214355469,92.31924438476562,5064.14013671875
2024-05-20,59.184688568115234,741.6961669921875,80.8768081665039,60.272682189941406,154.546142578125,189.3993225097656,418.7588806152344,94.61627960205078,
2024-05-21,58.6546745300293,731.2243041992188,81.63876342773438,60.30797958374024,154.93023681640625,190.69808959960935,422.4016418457031,95.22122192382812,5046.990234375
2024-05-22,57.56814956665039,715.8020629882812,82.36444854736328,59.584354400634766,154.027587890625,189.26052856445312,423.8587341308594,94.78597259521484,5025.169921875
2024-05-23,58.03633117675781,716.6588745117188,81.78390502929688,59.204891204833984,154.8726348876953,185.2750701904297,420.3932189941406,103.61969757080078,5037.60009765625
2024-05-24,58.29250717163086,713.9933471679688,81.20336151123047,59.310791015625,152.79843139648438,188.3484649658203,423.50433349609375,106.28506469726562,5035.41015625
2024-05-28,58.42501068115234,709.6141967773438,80.3506851196289,59.82262420654297,152.1646728515625,188.35836791992188,423.661865234375,113.70423889160156,5030.35009765625
2024-05-29,57.97449493408203,689.4319458007812,79.56150817871094,59.06370162963867,150.51300048828125,188.65579223632807,422.5296020507813,114.62664794921876,4963.2001953125
2024-05-30,57.69182205200195,699.1422119140625,80.34162139892578,59.82262420654297,152.7792510986328,189.64718627929688,408.2539978027344,110.30911254882812,4982.18017578125
2024-05-31,59.19352722167969,699.6183471679688,81.42106628417969,59.743202209472656,149.7063751220703,190.5989532470703,408.7068786621094,109.44361114501952,4983.669921875
2024-06-03,58.23067474365234,702.5693969726562,81.7385482788086,60.06089019775391,149.1302032470703,192.36366271972656,407.1217651367188,114.80134582519533,5003.5400390625
2024-06-04,56.82613754272461,699.7134399414062,81.88368225097656,58.9754524230957,146.5374755859375,192.6809234619141,409.6322937011719,116.23584747314452,4953.3701171875
2024-06-05,57.17064666748047,716.4684448242188,82.2646713256836,58.44597244262695,147.09442138671875,194.1878662109375,417.4494934082031,122.22848510742188,5035.66015625
2024-06-06,57.391483306884766,726.0835571289062,82.55493927001953,58.99309921264648,147.42091369628906,192.80978393554688,417.9515686035156,120.78897094726562,5069.08984375
2024-06-07,57.36498260498047,725.8931884765625,82.66378784179688,58.56951522827149,144.040771484375,195.1990966796875,417.2919616699219,120.67916107177734,5051.31005859375
2024-06-10,57.60348510742188,710.470947265625,81.88368225097656,55.78091049194336,143.52223205566406,191.46145629882807,421.2496948242188,121.57960510253906,5016.47998046875
2024-06-11,56.62295913696289,701.236572265625,81.53898620605469,53.61003875732422,142.60035705566406,205.37098693847656,425.98529052734375,120.71104431152344,4965.08984375
2024-06-12,56.48162841796875,700.09423828125,81.0038070678711,54.55427551269531,143.4261932373047,211.24012756347656,434.2356872558594,124.99398040771484,5034.43017578125
2024-06-13,55.04176330566406,696.3814697265625,79.76107788085938,52.948184967041016,140.0076141357422,212.4001007080078,434.7476196289063,129.396728515625,4935.5
2024-06-14,54.25558090209961,677.2464599609375,78.40042877197266,51.54505920410156,138.10629272460938,210.6651306152344,435.7222900390625,131.66299438476562,4839.14013671875
2024-06-17,54.76792144775391,682.9584350585938,79.52523040771484,52.18925857543945,140.0076141357422,214.80923461914065,441.4325256347656,130.7644805908203,4880.419921875
2024-06-18,55.52760696411133,676.0088500976562,80.28719329833984,52.47164916992188,142.23544311523438,212.4496612548828,439.43402099609375,135.35691833496094,4915.47021484375
2024-06-20,55.7423095703125,679.3407592773438,79.92435455322266,53.045257568359375,142.8500213623047,207.8792266845703,438.8038330078125,130.56480407714844,4947.72998046875
2024-06-21,55.25923156738281,682.8631591796875,79.4798812866211,52.356929779052734,142.67718505859375,205.7080535888672,442.82073974609375,126.36173248291016,4907.2998046875
2024-06-24,55.92122650146485,691.6215209960938,81.96532440185547,54.06892395019531,142.86923217773438,206.3524627685547,440.7434387207031,117.9156494140625,4950.97998046875
2024-06-25,56.25223159790039,701.427001953125,82.42794036865234,53.44236755371094,129.42543029785156,207.2745056152344,443.97259521484375,125.88250732421876,4935.97021484375
2024-06-26,55.500770568847656,692.0974731445312,82.35537719726562,53.16880035400391,125.7763900756836,211.4185791015625,445.1639404296875,126.19200897216795,4915.93994140625
2024-06-27,55.500770568847656,681.1495971679688,81.51177215576172,52.9658317565918,125.4499053955078,212.2613067626953,445.8432312011719,123.78598022460938,4902.60009765625
2024-06-28,55.76020431518555,679.3407592773438,81.58434295654297,52.53342056274414,123.1644515991211,208.81118774414065,440.0345153808594,123.33672332763672,4894.02001953125
2024-07-01,56.9052848815918,677.8175659179688,83.31689453125,54.421905517578125,126.4101791381836,214.8885498046875,449.6632080078125,124.09547424316406,4929.990234375
2024-07-02,57.263126373291016,675.5328979492188,82.03789520263672,54.03362274169922,126.64064025878906,218.37831115722656,452.1737365722656,122.4681396484375,4906.330078125
2024-07-03,57.99668884277344,680.483154296875,81.84740447998047,55.35732650756836,130.4433135986328,219.6473388671875,453.64068603515625,128.0689239501953,4965.7998046875
2024-07-05,58.4708366394043,682.0064086914062,82.49144744873047,56.17802429199219,130.8658447265625,224.3961944580078,460.3255920410156,125.62294006347656,4979.39013671875
2024-07-08,57.86249923706055,662.3001708984375,83.54367065429688,55.18965530395508,130.28965759277344,225.8634796142578,459.0260620117188,127.98902893066406,4969.830078125
2024-07-09,56.556396484375,653.922607421875,83.48017883300781,53.892425537109375,126.60222625732422,226.716064453125,452.4296875,131.16380310058594,4903.6201171875
2024-07-10,56.39536666870117,664.1089477539062,84.85897064208984,54.37778472900391,128.0042266845703,230.9791412353516,459.035888671875,134.68801879882812,4958.85986328125
2024-07-11,56.19855499267578,675.9136352539062,85.09480285644531,54.730770111083984,126.71746826171876,225.61561584472656,447.6646118164063,127.19036865234376,4976.1298828125
2024-07-12,56.80688095092773,690.0031127929688,85.6300048828125,55.101409912109375,128.06182861328125,228.56011962890625,446.5324096679688,129.02732849121094,5043.02001953125
2024-07-15,56.61006927490234,671.724853515625,83.843017578125,55.36614990234375,127.71614837646484,232.386962890625,446.93603515625,128.22865295410156,4983.10986328125
2024-07-16,55.73336410522461,658.8729858398438,83.3803939819336,55.21612930297852,127.71614837646484,232.80337524414065,442.5647583007813,126.15206909179688,4947.830078125
2024-07-17,56.20750427246094,657.064208984375,83.47109985351562,55.622066497802734,126.83268737792967,226.91439819335935,436.6575927734375,117.79584503173828,4891.4599609375
2024-07-18,57.07526397705078,657.159423828125,83.68881225585938,56.1692008972168,125.68036651611328,222.2547149658203,433.5563354492188,120.89073944091795,4870.1201171875
2024-07-19,56.11803817749024,647.1635131835938,83.77952575683594,55.63971328735352,126.56381225585938,222.3836212158203,430.3467712402344,117.73594665527344,4827.240234375
2024-07-22,56.484825134277344,658.8729858398438,84.81361389160156,56.94577026367188,127.29362487792967,222.03662109375,436.0865478515625,123.33672332763672,4897.43994140625
2024-07-23,55.58128356933594,658.3970336914062,84.16957092285156,57.08696746826172,126.94792938232422,223.07760620117188,437.967041015625,122.38826751708984,4916.7998046875
